4,166,0
4,167,0
4,168,0
4,169,0
4,170,2
4,171,0
4,173,0
4,174,0
4,175,0
4,176,0
4,177,0
4,178,0
4,179,0
4,180,0
4,181,0
4,182,0
4,184,0
4,185,0
4,186,0
4,187,0
4,188,0
5,0,0
5,1,0
5,2,0
5,5,0
5,6,0
5,7,0
5,9,0
5,10,0
5,11,0
5,15,0
5,17,0
5,18,0
5,20,0
5,23,0
5,24,0
5,25,0
5,26,0
5,27,0
5,30,0
5,31,0
5,33,0
5,34,0
5,36,0
5,38,0
5,40,0
5,42,0
5,43,0
5,44,0
5,45,0
5,46,0
5,47,0
5,50,0
5,51,0
5,52,0
5,53,0
5,54,0
5,55,0
5,57,0
5,58,0
5,60,0
5,61,0
5,63,0
5,65,0
5,66,0
5,68,0
5,69,0
5,72,0
5,73,0
5,74,0
5,75,0
5,78,0
5,79,0
5,80,0
5,81,0
5,84,0
5,88,0
5,89,0
5,90,0
5,91,0
5,93,0
5,95,0
5,96,0
5,97,0
5,98,0
5,99,0
5,100,0
5,103,0
5,104,0
5,105,0
5,106,0
5,107,0
5,108,0
5,112,0
5,113,0
5,114,0
5,115,0
5,118,0
5,120,0
5,121,0
5,122,0
5,124,0
5,125,0
5,126,0
5,127,0
5,128,0
5,129,0
5,130,0
5,131,0
5,132,0
5,133,0
5,135,0
5,136,0
5,137,0
5,138,0
5,139,0
5,141,0
5,142,0
5,143,0
5,144,0
5,145,0
5,148,0
5,149,0
5,150,3
5,151,0
5,152,0
5,153,0
5,154,0
5,155,0
5,156,0
5,157,0
5,158,0
5,161,0
5,163,0
5,164,0
5,165,0
5,166,0
5,167,0
5,168,0
5,169,0
5,170,0
5,171,0
5,172,0
5,173,0
5,174,0
5,175,0
5,177,0
5,178,0
5,179,0
5,180,0
5,181,0
5,182,0
5,183,0
5,184,0
5,186,0
5,187,0
6,0,0
6,1,0
6,3,0
6,4,1
6,5,0
6,8,0
6,9,0
6,10,0
6,11,0
6,12,0
6,14,0
6,15,0
6,17,0
6,18,0
6,20,0
6,22,0
6,23,0
6,24,0
6,26,0
6,28,0
6,29,0
6,30,0
6,31,0
6,33,0
6,36,0
6,38,0
6,39,0
6,40,0
6,44,0
6,45,0
6,46,0
6,47,0
6,48,0
6,49,0
6,50,0
6,51,0
6,52,0
6,53,0
6,54,0
6,56,0
6,59,0
6,60,0
6,61,0
6,62,0
6,63,0
6,65,0
6,66,0
6,68,0
6,69,0
6,70,0
6,71,0
6,73,0
6,74,0
6,75,0
6,76,0
6,77,0
6,78,0
6,80,0
6,81,0
6,82,0
6,84,0
6,85,0
6,86,0
6,87,0
6,88,0
6,89,0
6,90,0
6,91,0
6,93,0
6,94,0
6,95,0
6,96,0
6,97,0
6,99,0
6,100,0
6,101,0
6,103,0
6,105,0
6,107,0
6,108,0
6,110,0
6,112,0
6,113,0
6,114,0
6,116,0
6,117,0
6,118,0
6,119,0
6,121,0
6,122,0
6,123,0
6,125,0
6,126,0
6,127,0
6,130,1
6,133,0
6,134,0
6,135,0
6,138,0
6,139,0
6,140,0
6,144,0
6,145,0
6,146,0
6,147,0
6,148,0
6,150,0
6,152,0
6,153,0
6,154,0
6,155,0
6,156,0
6,157,0
6,158,0
6,159,0
6,161,0
6,162,0
6,163,0
6,165,0
6,169,0
6,171,0
6,172,3
6,174,0
6,175,0
6,177,0
6,178,0
6,179,0
6,180,0
6,181,0
6,182,0
6,183,0
6,184,0
6,185,0
6,186,0
6,187,0
6,188,0
7,2,1
7,4,2
7,7,0
7,8,3
7,10,0
7,12,0
7,13,0
7,14,0
7,15,0
7,16,0
7,17,0
7,18,0
7,19,0
7,20,0
7,21,0
7,22,0
7,23,0
7,24,0
7,25,0
7,26,1
7,29,0
7,31,0
7,32,0
7,33,0
7,34,0
7,35,0
7,36,0
7,37,0
7,38,0
7,39,0
7,40,0
7,41,0
7,43,0
7,44,0
7,45,0
7,48,0
7,50,0
7,51,0
7,52,0
7,53,0
7,54,0
7,55,0
7,56,0
7,57,0
7,58,0
7,61,0
7,62,0
7,64,0
7,65,1
7,66,0
7,67,1
7,68,1
7,69,0
7,70,0
7,71,0
7,72,0
7,73,0
7,74,0
7,76,0
7,78,0
7,79,0
7,80,0
7,81,0
7,83,0
7,84,0
7,85,0
7,87,0
7,88,1
7,89,1
7,91,0
7,92,0
7,94,0
7,96,0
7,98,0
7,101,0
7,102,0
7,106,0
7,107,2
7,108,0
7,110,1
7,111,0
7,112,0
7,113,0
7,115,0
7,116,0
7,118,0
7,119,0
7,121,0
7,122,0
7,125,0
7,126,0
7,127,0
7,128,0
7,129,0
7,130,0
7,131,0
7,135,0
7,136,0
7,137,0
7,138,0
7,139,0
7,140,0
7,141,0
7,144,0
7,145,0
7,146,0
7,148,0
7,149,0
7,151,1
7,152,0
7,153,0
7,154,0
7,155,0
7,156,0
7,158,0
7,159,0
7,160,0
7,161,0
7,162,0
7,164,0
7,165,0
7,168,0
7,169,0
7,170,0
7,171,0
7,173,0
7,174,0
7,175,0
7,176,0
7,177,0
7,181,0
7,183,0
7,184,0
7,185,0
7,187,0
7,188,0
8,3,0
8,6,0
8,7,0
8,8,0
8,9,0
8,10,0
8,11,0
8,12,0
8,13,0
8,14,0
8,15,0
8,17,0
8,19,0
8,21,0
8,23,0
8,24,0
8,25,0
8,26,0
8,28,0
8,29,0
8,30,0
8,31,0
8,32,0
8,33,0
8,34,0
8,35,0
8,39,0
8,42,0
8,44,0
8,45,0
8,48,0
8,50,0
8,51,0
8,52,0
8,53,0
8,55,0
8,56,0
8,57,0
8,58,0
8,60,0
8,62,0
8,63,0
8,64,0
8,65,0
8,66,0
8,67,0
8,68,0
8,69,0
8,70,0
8,71,0
8,72,0
8,73,0
8,74,0
8,75,0
8,76,0
8,77,0
8,78,0
8,80,0
8,81,0
8,82,0
8,83,0
8,84,0
8,85,0
8,86,0
8,87,0
8,88,0
8,89,0
8,90,0
8,93,0
8,94,0
8,96,0
8,99,0
8,100,0
8,103,0
8,104,0
8,105,0
8,106,0
8,107,0
8,108,0
8,110,0
8,112,0
8,116,0
8,120,0
8,121,0
8,122,0
8,124,0
8,125,0
8,128,0
8,129,0
8,131,0
8,134,0
8,135,0
8,137,0
8,138,0
8,139,0
8,142,0
8,143,0
8,145,0
8,147,0
8,148,0
8,150,0
8,151,0
8,153,0
8,154,0
8,155,0
8,156,0
8,158,0
8,159,0
8,160,0
8,161,0
8,162,0
8,163,0
8,164,0
8,165,0
8,166,0
8,167,0
8,168,0
8,169,0
8,170,0
8,171,0
8,172,1
8,173,0
8,174,0
8,176,0
8,177,0
8,178,0
8,179,0
8,180,0
8,181,0
8,182,0
8,183,0
8,184,0
8,187,0
8,188,0
9,1,0
9,2,0
9,3,0
9,5,0
9,7,0
9,8,0
9,9,0
9,10,0
9,11,0
9,12,0
9,13,0
9,14,0
9,16,0
9,17,0
9,18,0
9,20,0
9,21,0
9,22,0
9,23,0
9,26,0
9,27,0
9,28,0
9,29,0
9,30,0
9,31,0
9,32,0
9,33,0
9,34,0
9,36,0
9,37,0
9,40,0
9,41,0
9,42,0
9,44,0
9,45,0
9,47,0
9,48,0
9,49,0
9,50,0
9,51,0
9,53,0
9,54,0
9,55,0
9,56,0
9,57,0
9,58,0
9,61,0
9,62,0
9,63,0
9,64,0
9,66,0
9,67,0
9,68,0
9,69,0
9,72,0
9,73,0
9,76,0
9,77,0
9,78,0
9,79,0
9,80,0
9,81,0
9,82,0
9,83,0
9,85,0
9,87,0
9,88,0
9,90,0
9,93,0
9,94,0
9,96,0
9,97,0
9,98,0
9,99,0
9,100,0
9,101,0
9,103,0
9,106,0
9,107,0
9,111,0
9,112,0
9,113,0
9,114,0
9,115,0
9,117,0
9,118,0
9,119,0
9,120,0
9,121,0
9,122,0
9,123,0
9,124,0
9,125,0
9,126,0
9,127,0
9,128,0
9,129,0
9,130,0
9,131,0
9,132,0
9,133,0
9,134,0
9,136,0
9,137,0
9,138,0
9,139,0
9,140,0
9,141,0
9,142,0
9,145,0
9,149,0
9,150,0
9,151,0
9,152,0
9,153,0
9,154,0
9,155,0
9,156,0
9,158,0
9,159,0
9,160,0
9,162,0
9,163,0
9,164,0
9,166,0
9,167,0
9,168,0
9,169,0
9,170,0
9,173,0
9,174,0
9,175,0
9,176,0
9,177,0
9,178,0
9,179,0
9,182,0
9,184,0
9,185,0
9,186,0
9,187,0
9,188,0
10,0,1
10,2,0
10,3,0
10,4,4
10,5,0
10,6,0
10,7,0
10,8,0
10,9,0
10,12,0
10,13,0
10,14,0
10,15,0
10,16,0
10,18,0
10,19,0
10,20,0
10,21,0
10,22,0
10,23,0
10,26,0
10,27,0
10,28,0
10,29,0
10,31,0
10,34,0
10,35,0
10,36,0
10,37,0
10,39,0
10,40,0
10,41,0
10,42,0
10,43,0
10,45,0
10,46,0
10,47,0
10,49,0
10,50,0
10,52,0
10,54,0
10,55,0
10,57,0
10,58,0
10,59,0
10,61,0
10,63,0
10,64,0
10,65,0
10,66,0
10,68,0
10,69,0
10,71,0
10,73,0
10,74,0
10,75,0
10,76,0
10,77,0
10,78,0
10,80,0
10,82,0
10,84,0
10,85,0
10,86,0
10,87,0
10,88,1
10,90,0
10,91,0
10,93,0
10,94,0
10,95,0
10,96,0
10,97,0
10,98,0
10,100,0
10,101,0
10,103,0
10,105,0
10,107,0
10,108,0
10,109,0
10,110,0
10,113,0
10,114,0
10,115,0
10,117,0
10,119,0
10,121,0
10,122,0
10,124,0
10,127,0
10,128,0
10,130,0
10,131,0
10,132,0
10,133,0
10,134,0
10,135,0
10,136,0
10,137,0
10,138,0
10,141,0
10,142,0
10,143,0
10,144,0
10,145,0
10,146,0
10,148,0
10,149,0
10,150,0
10,152,0
10,155,0
10,156,0
10,158,0
10,159,0
10,161,0
10,164,0
10,165,0
10,166,0
10,167,0
10,168,0
10,170,0
10,171,0
10,172,0
10,173,0
10,174,0
10,175,0
10,176,0
10,177,0
10,178,0
10,179,0
10,180,0
10,181,0
10,182,0
10,183,0
10,184,0
10,185,0
10,186,0
10,188,0
11,1,0
11,3,2
11,4,0
11,5,0
11,6,0
11,7,0
11,8,0
11,9,0
11,10,0
11,11,0
11,13,0
11,16,0
11,17,0
11,19,0
11,22,0
11,23,0
11,25,0
11,27,0
11,29,0
11,30,0
11,31,0
11,33,0
11,34,0
11,35,0
11,36,0
11,40,0
11,41,0
11,42,0
11,44,0
11,45,0
11,46,0
11,48,0
11,49,0
11,51,0
11,52,0
11,54,0
11,55,0
11,56,0
11,57,0
11,60,0
11,61,0
11,63,0
11,65,0
11,70,0
11,71,0
11,72,0
11,74,0
11,75,0
11,77,0
11,79,0
11,80,0
11,81,0
11,83,0
11,84,0
11,85,0
11,87,0
11,88,0
11,89,0
11,91,0
11,92,0
11,94,0
11,95,0
11,96,0
11,97,0
11,98,0
11,99,0
11,100,0
11,101,0
11,103,0
11,104,0
11,105,0
11,106,0
11,108,0
11,109,0
11,111,0
11,113,0
11,114,0
11,116,0
11,117,0
11,118,0
11,119,0
11,120,0
11,121,0
11,122,0
11,123,0
11,124,0
11,125,0
11,127,2
11,128,0
11,129,1
11,130,0
11,131,0
11,133,0
11,134,0
11,135,0
11,136,0
11,137,0
11,138,0
11,139,0
11,140,0
11,143,0
11,144,0
11,145,0
11,148,0
11,149,0
11,151,0
11,152,0
11,153,0
11,154,0
11,155,0
11,156,0
11,157,0
11,158,0
11,159,0
11,160,0
11,161,0
11,163,0
11,164,0
11,165,0
11,168,0
11,169,0
11,170,0
11,172,0
11,173,0
11,174,0
11,175,0
11,177,0
11,179,0
11,181,0
11,182,0
11,184,0
11,185,0
11,187,0
11,188,0
12,0,10
12,2,0
12,3,0
12,4,0
12,5,0
12,6,0
12,7,0
12,8,0
12,9,0
12,10,0
12,11,0
12,12,0
12,13,0
12,14,0
12,15,0
12,16,0
12,17,0
12,19,0
12,20,0
12,21,0
12,22,0
12,23,0
12,25,0
12,26,0
12,27,0
12,28,0
12,29,0
12,30,0
12,31,0
12,32,0
12,33,0
12,34,0
12,35,0
12,36,0
12,38,0
12,40,0
12,41,0
12,42,0
12,43,0
12,47,0
12,48,0
12,49,0
12,51,0
12,54,0
12,56,0
12,58,0
12,59,0
12,60,0
12,62,0
12,64,0
12,65,0
12,67,0
12,68,0
12,69,0
12,70,0
12,72,0
12,73,0
12,74,0
12,75,0
12,77,0
12,78,0
12,79,0
12,80,0
12,82,0
12,83,0
12,87,0
12,93,0
12,95,0
12,96,0
12,98,0
12,99,0
12,100,0
12,101,0
12,102,0
12,103,0
12,104,0
12,106,0
12,107,0
12,108,0
12,109,0
12,110,0
12,112,0
12,114,0
12,115,0
12,117,0
12,118,0
12,119,0
12,120,0
12,121,0
12,122,0
12,124,0
12,126,0
12,128,0
12,129,0
12,130,0
12,131,0
12,132,0
12,133,0
12,134,0
12,136,0
12,137,0
12,138,0
12,140,0
12,141,0
12,142,0
12,143,0
12,144,0
12,146,0
12,147,0
12,148,0
12,150,0
12,151,0
12,152,0
12,153,0
12,154,0
12,155,0
12,157,0
12,158,0
12,159,0
12,161,0
12,162,0
12,163,0
12,164,0
12,165,0
12,166,0
12,167,0
12,169,0
12,171,0
12,173,0
12,174,0
12,175,0
12,176,0
12,178,0
12,180,0
12,181,0
12,182,0
12,183,0
12,185,0
12,186,0
12,187,0
12,188,0
13,1,0
13,2,0
13,5,0
13,6,0
13,7,0
13,8,0
13,9,0
13,10,0
13,11,0
13,12,0
13,13,0
13,14,0
13,16,0
13,17,0
13,18,0
13,19,0
13,21,0
13,23,0
13,24,0
13,25,0
13,26,0
13,28,0
13,30,0
13,33,0
13,37,0
13,38,0
13,39,0
13,40,0
13,41,0
13,42,0
13,43,0
13,45,0
13,48,0
13,49,0
13,51,0
13,52,0
13,53,0
13,54,0
13,55,0
13,56,0
13,58,0
13,59,0
13,60,0
13,61,0
13,63,0
13,65,0
13,66,0
13,68,0
13,69,0
13,70,0
13,71,0
13,72,0
13,73,0
13,74,0
13,75,0
13,79,0
13,80,0
13,81,0
13,82,0
13,84,0
13,85,0
13,86,0
13,87,0
13,88,0
13,89,0
13,90,0
13,91,0
13,92,0
13,94,0
13,97,0
13,98,0
13,99,0
13,100,0
13,101,0
13,102,0
13,105,0
13,106,0
13,107,0
13,109,7
13,110,0
13,111,0
13,112,0
13,113,0
13,114,0
13,116,0
13,117,0
13,118,0
13,120,0
13,123,0
13,124,0
13,126,0
13,128,0
13,132,0
13,133,0
13,134,0
13,136,0
13,137,0
13,138,0
13,140,0
13,141,0
13,143,0
13,144,0
13,146,0
13,147,0
13,148,0
13,150,0
13,151,0
13,153,0
13,154,0
13,155,0
13,158,0
13,159,0
13,160,0
13,161,0
13,162,0
13,163,0
13,164,0
13,165,0
13,167,0
13,168,0
13,169,0
13,171,0
13,172,2
13,173,0
13,174,0
13,175,0
13,176,0
13,177,0
13,178,0
13,179,0
13,181,0
13,182,0
13,183,0
13,184,0
13,186,0
13,187,0
13,188,0
14,0,0
14,1,0
14,2,0
14,3,0
14,4,3
14,5,0
14,6,0
14,11,0
14,12,0
14,14,0
14,15,0
14,16,0
14,17,0
14,18,0
14,19,0
14,23,0
14,24,0
14,25,0
14,26,0
14,28,0
14,29,0
14,31,0
14,32,0
14,34,0
14,35,0
14,36,0
14,37,0
14,38,0
14,39,0
14,43,0
14,44,0
14,45,0
14,46,0
14,48,0
14,49,0
14,51,0
14,55,0
14,56,0
14,57,0
14,58,0
14,59,0
14,60,0
14,61,0
14,63,0
14,64,0
14,65,0
14,67,1
14,68,0
14,70,0
14,71,0
14,72,0
14,73,0
14,74,0
14,75,0
14,76,0
14,77,0
14,78,0
14,79,0
14,81,0
14,82,0
14,84,0
14,86,0
14,87,0
14,88,0
14,90,0
14,92,0
14,93,0
14,95,0
14,97,0
14,98,0
14,100,0
14,102,0
14,103,0
14,105,0
14,106,0
14,108,0
14,109,1
14,110,0
14,111,0
14,112,0
14,114,0
14,115,0
14,118,0
14,119,0
14,121,0
14,123,0
14,124,0
14,125,0
14,126,0
14,127,0
14,128,0
14,129,0
14,130,0
14,131,0
14,133,0
14,134,0
14,135,0
14,136,0
14,138,0
14,142,0
14,144,0
14,145,0
14,146,0
14,148,0
14,149,0
14,150,0
14,151,0
14,153,0
14,154,0
14,155,0
14,156,0
14,157,0
14,158,0
14,159,0
14,160,0
14,161,0
14,162,0
14,163,0
14,164,0
14,165,0
14,166,0
14,167,0
14,169,0
14,170,0
14,172,1
14,175,0
14,176,0
14,177,0
14,178,0
14,179,0
14,180,0
14,181,0
14,182,0
14,183,0
14,184,0
14,185,0
14,187,0
14,188,0
15,1,0
15,2,0
15,4,3
15,5,0
15,6,0
15,8,0
15,9,0
15,11,0
15,12,0
15,13,0
15,14,0
15,17,0
15,18,0
15,19,0
15,20,0
15,21,0
15,22,0
15,25,0
15,26,0
15,29,0
15,30,0
15,31,0
15,34,0
15,35,0
15,36,0
15,37,0
15,39,0
15,40,0
15,42,0
15,43,0
15,44,0
15,45,0
15,47,0
15,48,0
15,49,0
15,50,0
15,51,0
15,52,0
15,53,0
15,54,0
15,55,0
15,56,0
15,57,0
15,58,0
15,59,0
15,60,0
15,62,0
15,63,0
15,64,0
15,65,0
15,67,0
15,68,0
15,71,0
15,75,0
15,76,0
15,77,0
15,79,0
15,83,0
15,85,0
15,86,0
15,87,0
15,88,3
15,90,0
15,92,0
15,93,0
15,94,0
15,95,0
15,96,0
15,98,0
15,99,0
15,100,0
15,101,0
15,102,0
15,103,0
15,105,0
15,106,0
15,107,0
15,108,0
15,109,0
15,111,0
15,112,0
15,113,0
15,114,0
15,115,0
15,116,0
15,117,0
15,119,0
15,120,0
15,121,0
15,122,0
15,123,0
15,124,0
15,126,0
15,129,0
15,130,0
15,132,0
15,133,0
15,136,0
15,137,0
15,138,0
15,139,0
15,140,0
15,142,0
15,143,0
15,144,0
15,145,0
15,146,0
15,147,0
15,149,0
15,151,0
15,152,0
15,153,0
15,154,0
15,155,0
15,157,0
15,158,0
15,159,0
15,160,0
15,161,0
15,162,0
15,163,0
15,164,0
15,165,0
15,166,0
15,167,0
15,169,0
15,170,0
15,171,0
15,173,0
15,174,0
15,175,0
15,176,0
15,178,0
15,180,0
15,181,0
15,183,0
15,184,0
15,185,0
15,186,0
15,188,0
16,1,0
16,5,0
16,6,0
16,7,0
16,8,0
16,9,0
16,10,0
16,11,0
16,13,0
16,14,0
16,15,0
16,16,0
16,17,0
16,18,0
16,19,0
16,20,0
16,21,0
16,22,0
16,23,0
16,24,0
16,25,0
16,26,0
16,27,0
16,28,0
16,30,0
16,31,0
16,33,0
16,36,0
16,37,0
16,39,0
16,40,0
16,42,0
16,43,0
16,44,0
16,45,0
16,47,0
16,48,0
16,49,0
16,50,0
16,53,0
16,55,0
16,56,0
16,57,0
16,58,0
16,60,0
16,61,0
16,62,0
16,63,0
16,64,0
16,65,0
16,67,2
16,68,0
16,69,0
16,71,0
16,72,0
16,73,0
16,74,0
16,75,0
16,76,0
16,78,0
16,79,0
16,83,0
16,86,0
16,87,0
16,88,0
16,89,0
16,90,0
16,91,0
16,92,0
16,93,0
16,96,0
16,97,0
16,98,0
16,99,0
16,100,0
16,101,0
16,102,0
16,105,0
16,106,0
16,109,0
16,113,0
16,114,0
16,115,0
16,116,0
16,117,0
16,118,0
16,119,0
16,120,0
16,121,0
16,122,0
16,123,0
16,124,0
16,125,0
16,128,0
16,129,0
16,130,0
16,131,0
16,132,0
16,133,0
16,135,0
16,139,0
16,140,0
16,141,0
16,142,0
16,143,0
16,145,0
16,146,0
16,148,0
16,150,0
16,152,0
16,153,0
16,154,0
16,155,0
16,156,0
16,157,0
16,158,0
16,159,0
16,160,0
16,161,0
16,163,0
16,164,0
16,165,0
16,166,0
16,167,0
16,168,0
16,171,0
16,172,0
16,173,0
16,174,0
16,175,0
16,176,0
